Record_ID,Date,Year,Month,Month_Name,Quarter,Year_Month,Source,Source_URL,Country,Latitude,Longitude,Themes,Theme_Count,Number_of_Themes,Misinfo_Flag,Tone_Overall,Tone_Positive,Tone_Negative,Tone_Polarity,Tone_Activity,Tone_SelfGroup,Context_Category,Tone_Category
GDELT-SYNTHETIC-20230731-00181,2023-07-31,2023,7,July,Q3,2023-07,France 24,https://www.france24.com/news/2023/07/31/government-warns-of-security-related-fake-news,Ghana,7.94,-1.02,WB_MEDIA; FAKE_NEWS; WB_HEALTH; CONSPIRACY,4,4,1,-2.58,1.61,3.59,5.2,11.84,2.69,WOUND;30;1;Ghana;7.94;-1.02,Negative
GDELT-SYNTHETIC-20230731-00162,2023-07-31,2023,7,July,Q3,2023-07,Deutsche Welle,https://www.dw.com/news/2023/07/31/report-finds-surge-in-climate-conspiracy-theories,France,46.22,2.21,MEDIA_MANIPULATION; WB_MEDIA; CONSPIRACY; PROPAGANDA,4,4,1,-4.27,2.22,5.03,7.25,11.77,1.61,CRISISLEX_C07;16;1;France;46.22;2.21,Negative
GDELT-SYNTHETIC-20230801-00226,2023-08-01,2023,8,August,Q3,2023-08,BBC News,https://www.bbc.com/news/2023/08/01/fact-check-claims-about-covid-go-viral-on-social-media,Turkey,38.96,35.24,CRISISLEX_T10_URGENCY; VACCINE_MISINFORMATION; WB_MEDIA,3,3,1,-6.37,2.3,6.99,9.29,7.81,2.83,ARREST;39;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230802-00081,2023-08-02,2023,8,August,Q3,2023-08,BBC News,https://www.bbc.com/news/2023/08/02/experts-debunk-false-economic-narratives-online,Nigeria,9.08,8.67,ECON_BANKRUPTCY; CLIMATE_DENIAL; VACCINE_MISINFORMATION; INFORMATION_OPERATIONS,4,4,1,-7.49,1.4,8.49,9.89,8.14,2.05,ARREST;35;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20230807-00256,2023-08-07,2023,8,August,Q3,2023-08,Associated Press,https://www.apnews.com/news/2023/08/07/economic-disinformation-campaign-traced-to-foreign-actors,Brazil,-14.23,-51.92,CRISISLEX_T10_URGENCY; FAKE_NEWS; ECON_BANKRUPTCY; ELECTION_FRAUD; SOC_POINTSOFINTEREST,5,5,1,-3.15,4.32,4.35,8.67,8.58,2.19,ARREST;37;1;Brazil;-14.23;-51.92,Negative
GDELT-SYNTHETIC-20230808-00347,2023-08-08,2023,8,August,Q3,2023-08,France 24,https://www.france24.com/news/2023/08/08/misleading-security-stories-spread-across-platforms,Ghana,7.94,-1.02,PROPAGANDA; CONSPIRACY; ECON_BANKRUPTCY; VACCINE_MISINFORMATION; TAX_FNCACT_POLITICIAN,5,5,1,-4.06,1.65,5.05,6.7,7.09,3.3,WOUND;41;1;Ghana;7.94;-1.02,Negative
GDELT-SYNTHETIC-20230808-00353,2023-08-08,2023,8,August,Q3,2023-08,Associated Press,https://www.apnews.com/news/2023/08/08/fact-check-claims-about-economic-go-viral-on-social-media,Turkey,38.96,35.24,ECON_BANKRUPTCY; FAKE_NEWS; SOC_POINTSOFINTEREST; CRISISLEX_T10_URGENCY,4,4,1,0.6,2.74,1.64,4.38,3.19,2.25,CRISISLEX_C07;25;1;Turkey;38.96;35.24,Neutral
GDELT-SYNTHETIC-20230808-00388,2023-08-08,2023,8,August,Q3,2023-08,The Guardian,https://www.theguardian.com/news/2023/08/08/security-disinformation-campaign-traced-to-foreign-actors,Ghana,7.94,-1.02,ELECTION; FAKE_NEWS; WB_MEDIA; ECON_BANKRUPTCY,4,4,1,-7.26,2.25,8.49,10.74,11.26,2.6,KILL;29;1;Ghana;7.94;-1.02,Negative
GDELT-SYNTHETIC-20230810-00230,2023-08-10,2023,8,August,Q3,2023-08,Associated Press,https://www.apnews.com/news/2023/08/10/journalists-targeted-amid-covid-misinformation-wave,Turkey,38.96,35.24,ECON_BANKRUPTCY; CLIMATE_DENIAL,2,2,1,-3.46,0.9,3.74,4.64,12.78,1.65,ARREST;22;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230811-00139,2023-08-11,2023,8,August,Q3,2023-08,France 24,https://www.france24.com/news/2023/08/11/journalists-targeted-amid-political-misinformation-wave,Ethiopia,9.14,40.48,ELECTION_FRAUD; DISINFORMATION; ELECTION; WB_MEDIA,4,4,1,-4.4,3.16,4.86,8.02,9.85,3.09,KILL;48;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20230812-00383,2023-08-12,2023,8,August,Q3,2023-08,The Guardian,https://www.theguardian.com/news/2023/08/12/economic-disinformation-campaign-traced-to-foreign-actors,Mexico,23.63,-102.55,SOC_POINTSOFINTEREST; TAX_FNCACT_JOURNALIST; CLIMATE_DENIAL; GOV_GOVERNMENT_GENERAL,4,4,1,0.83,4.23,2.15,6.38,9.5,0.7,PROTEST;8;1;Mexico;23.63;-102.55,Neutral
GDELT-SYNTHETIC-20230812-00315,2023-08-12,2023,8,August,Q3,2023-08,Reuters,https://www.reuters.com/news/2023/08/12/misleading-political-stories-spread-across-platforms,Kenya,-0.02,37.9,TAX_FNCACT_JOURNALIST; WB_HEALTH; VACCINE_MISINFORMATION,3,3,1,-1.51,0.75,2.66,3.41,3.93,2.97,CRISISLEX_C07;17;1;Kenya;-0.02;37.9,Negative
GDELT-SYNTHETIC-20230814-00054,2023-08-14,2023,8,August,Q3,2023-08,France 24,https://www.france24.com/news/2023/08/14/misleading-climate-stories-spread-across-platforms,United Kingdom,55.37,-3.43,WB_MEDIA; CLIMATE_DENIAL,2,2,1,-6.62,3.63,6.9,10.53,6.68,2.63,CRISISLEX_C07;49;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20230814-00407,2023-08-14,2023,8,August,Q3,2023-08,Al Jazeera,https://www.aljazeera.com/news/2023/08/14/misleading-security-stories-spread-across-platforms,United Kingdom,55.37,-3.43,WB_HEALTH; ECON_BANKRUPTCY; SOC_POINTSOFINTEREST; CYBER_ATTACK,4,4,1,-1.48,1.03,2.72,3.75,9.52,3.56,CRISISLEX_C07;40;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20230815-00380,2023-08-15,2023,8,August,Q3,2023-08,Deutsche Welle,https://www.dw.com/news/2023/08/15/journalists-targeted-amid-vaccine-misinformation-wave,Philippines,12.87,121.77,WB_HEALTH; CRISISLEX_CRISISLEXREC; FAKE_NEWS; CONSPIRACY,4,4,1,-4.43,1.74,6.23,7.97,9.68,2.2,CRISISLEX_C07;24;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20230820-00146,2023-08-20,2023,8,August,Q3,2023-08,France 24,https://www.france24.com/news/2023/08/20/social-media-flags-security-posts-as-misinformation,Turkey,38.96,35.24,TAX_FNCACT_POLITICIAN; DISINFORMATION; ELECTION,3,3,1,-3.96,2.02,5.13,7.15,6.38,1.72,ARREST;26;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230820-00362,2023-08-20,2023,8,August,Q3,2023-08,France 24,https://www.france24.com/news/2023/08/20/journalists-targeted-amid-election-misinformation-wave,Egypt,26.82,30.8,WB_MEDIA; ELECTION; ELECTION_FRAUD,3,3,1,-7.46,2.27,8.71,10.98,3.26,3.4,PROTEST;5;1;Egypt;26.82;30.8,Negative
GDELT-SYNTHETIC-20230821-00441,2023-08-21,2023,8,August,Q3,2023-08,Reuters,https://www.reuters.com/news/2023/08/21/misleading-election-stories-spread-across-platforms,Ukraine,48.37,31.16,MEDIA_MANIPULATION; ELECTION_FRAUD; ECON_BANKRUPTCY,3,3,1,1.01,1.81,2.37,4.18,4.12,1.54,WOUND;45;1;Ukraine;48.37;31.16,Positive
GDELT-SYNTHETIC-20230822-00020,2023-08-22,2023,8,August,Q3,2023-08,Associated Press,https://www.apnews.com/news/2023/08/22/report-finds-surge-in-climate-conspiracy-theories,Egypt,26.82,30.8,VACCINE_MISINFORMATION; CRISISLEX_T10_URGENCY; FAKE_NEWS; CONSPIRACY,4,4,1,-7.16,2.3,8.29,10.59,8.02,2.27,PROTEST;37;1;Egypt;26.82;30.8,Negative
GDELT-SYNTHETIC-20230823-00290,2023-08-23,2023,8,August,Q3,2023-08,Reuters,https://www.reuters.com/news/2023/08/23/experts-debunk-false-security-narratives-online,Nigeria,9.08,8.67,WB_MEDIA; FAKE_NEWS; PROPAGANDA; GOV_GOVERNMENT_GENERAL; WB_HEALTH,5,5,1,-5.13,1.47,6.42,7.89,11.71,2.52,CRISISLEX_C07;15;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20230824-00228,2023-08-24,2023,8,August,Q3,2023-08,France 24,https://www.france24.com/news/2023/08/24/experts-debunk-false-political-narratives-online,Brazil,-14.23,-51.92,CRISISLEX_CRISISLEXREC; ECON_BANKRUPTCY; WB_HEALTH; DISINFORMATION,4,4,1,-1.09,3.19,1.48,4.67,9.79,3.2,ARREST;47;1;Brazil;-14.23;-51.92,Negative
GDELT-SYNTHETIC-20230824-00314,2023-08-24,2023,8,August,Q3,2023-08,BBC News,https://www.bbc.com/news/2023/08/24/climate-disinformation-campaign-traced-to-foreign-actors,Egypt,26.82,30.8,FAKE_NEWS; WB_MEDIA; WB_HEALTH; TAX_FNCACT_JOURNALIST,4,4,1,-4.2,2.07,5.46,7.53,3.31,1.97,WOUND;26;1;Egypt;26.82;30.8,Negative
GDELT-SYNTHETIC-20230826-00193,2023-08-26,2023,8,August,Q3,2023-08,France 24,https://www.france24.com/news/2023/08/26/social-media-flags-political-posts-as-misinformation,Mexico,23.63,-102.55,ELECTION_FRAUD; MEDIA_MANIPULATION; TAX_FNCACT_POLITICIAN; ELECTION; VACCINE_MISINFORMATION; GOV_GOVERNMENT_GENERAL,6,6,1,-1.89,3.33,2.99,6.32,10.13,2.41,KILL;37;1;Mexico;23.63;-102.55,Negative
GDELT-SYNTHETIC-20230827-00058,2023-08-27,2023,8,August,Q3,2023-08,France 24,https://www.france24.com/news/2023/08/27/fact-check-claims-about-covid-go-viral-on-social-media,Germany,51.16,10.45,CRISISLEX_T10_URGENCY; VACCINE_MISINFORMATION; INFORMATION_OPERATIONS,3,3,1,-8.38,1.85,9.67,11.52,8.84,1.88,ARREST;20;1;Germany;51.16;10.45,Negative
GDELT-SYNTHETIC-20230828-00268,2023-08-28,2023,8,August,Q3,2023-08,Associated Press,https://www.apnews.com/news/2023/08/28/journalists-targeted-amid-health-misinformation-wave,Turkey,38.96,35.24,DISINFORMATION; ELECTION_FRAUD; ELECTION; GOV_GOVERNMENT_GENERAL; MEDIA_MANIPULATION,5,5,1,-4.34,1.39,5.19,6.58,6.84,2.67,PROTEST;5;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230830-00485,2023-08-30,2023,8,August,Q3,2023-08,Al Jazeera,https://www.aljazeera.com/news/2023/08/30/report-finds-surge-in-economic-conspiracy-theories,Kenya,-0.02,37.9,TAX_FNCACT_POLITICIAN; SOC_POINTSOFINTEREST; VACCINE_MISINFORMATION; CRISISLEX_CRISISLEXREC,4,4,1,-0.88,3.17,1.77,4.94,7.87,0.97,CRISISLEX_C07;21;1;Kenya;-0.02;37.9,Neutral
GDELT-SYNTHETIC-20230831-00448,2023-08-31,2023,8,August,Q3,2023-08,France 24,https://www.france24.com/news/2023/08/31/fact-check-claims-about-economic-go-viral-on-social-media,Egypt,26.82,30.8,CYBER_ATTACK; CRISISLEX_T10_URGENCY; WB_MEDIA; PROPAGANDA; ELECTION_FRAUD,5,5,1,-1.67,2.01,2.19,4.2,6.78,3.19,ARREST;23;1;Egypt;26.82;30.8,Negative
GDELT-SYNTHETIC-20230901-00359,2023-09-01,2023,9,September,Q3,2023-09,France 24,https://www.france24.com/news/2023/09/01/election-disinformation-campaign-traced-to-foreign-actors,USA,37.09,-95.71,GOV_GOVERNMENT_GENERAL; CYBER_ATTACK; DISINFORMATION,3,3,1,-8.19,2.12,9.11,11.23,10.01,2.71,ARREST;44;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230902-00059,2023-09-02,2023,9,September,Q3,2023-09,France 24,https://www.france24.com/news/2023/09/02/misleading-security-stories-spread-across-platforms,Turkey,38.96,35.24,FAKE_NEWS; CYBER_ATTACK; CRISISLEX_CRISISLEXREC; WB_MEDIA,4,4,1,-4.02,1.51,4.73,6.24,10.55,2.86,CRISISLEX_C07;3;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230904-00104,2023-09-04,2023,9,September,Q3,2023-09,Associated Press,https://www.apnews.com/news/2023/09/04/report-finds-surge-in-election-conspiracy-theories,Brazil,-14.23,-51.92,CLIMATE_DENIAL; CRISISLEX_T10_URGENCY,2,2,1,-1.61,2.5,2.12,4.62,8.3,3.25,KILL;44;1;Brazil;-14.23;-51.92,Negative
GDELT-SYNTHETIC-20230907-00350,2023-09-07,2023,9,September,Q3,2023-09,Associated Press,https://www.apnews.com/news/2023/09/07/social-media-flags-health-posts-as-misinformation,Mexico,23.63,-102.55,GOV_GOVERNMENT_GENERAL; DISINFORMATION; CRISISLEX_CRISISLEXREC; CLIMATE_DENIAL; ECON_BANKRUPTCY,5,5,1,-2.9,2.98,4.15,7.13,8.57,3.5,KILL;29;1;Mexico;23.63;-102.55,Negative
GDELT-SYNTHETIC-20230909-00002,2023-09-09,2023,9,September,Q3,2023-09,Reuters,https://www.reuters.com/news/2023/09/09/government-warns-of-health-related-fake-news,Ethiopia,9.14,40.48,CRISISLEX_CRISISLEXREC; SOC_POINTSOFINTEREST; VACCINE_MISINFORMATION; TAX_FNCACT_POLITICIAN,4,4,1,-4.09,3.58,5.47,9.05,6.59,3.04,KILL;10;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20230910-00475,2023-09-10,2023,9,September,Q3,2023-09,Associated Press,https://www.apnews.com/news/2023/09/10/misleading-election-stories-spread-across-platforms,Indonesia,-0.78,113.92,CYBER_ATTACK; FAKE_NEWS; ELECTION_FRAUD; WB_MEDIA; WB_HEALTH,5,5,1,-3.89,1.45,4.97,6.42,9.51,3.62,PROTEST;5;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20230912-00119,2023-09-12,2023,9,September,Q3,2023-09,BBC News,https://www.bbc.com/news/2023/09/12/economic-disinformation-campaign-traced-to-foreign-actors,Ukraine,48.37,31.16,CYBER_ATTACK; CRISISLEX_T10_URGENCY; FAKE_NEWS; GOV_GOVERNMENT_GENERAL,4,4,1,-3.32,1.52,4.56,6.08,9.0,3.54,PROTEST;2;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20230912-00417,2023-09-12,2023,9,September,Q3,2023-09,BBC News,https://www.bbc.com/news/2023/09/12/social-media-flags-political-posts-as-misinformation,Ghana,7.94,-1.02,WB_MEDIA; FAKE_NEWS; ELECTION_FRAUD; TAX_FNCACT_JOURNALIST; CLIMATE_DENIAL; CRISISLEX_T10_URGENCY,6,6,1,-3.5,2.6,3.78,6.38,1.11,1.95,ARREST;50;1;Ghana;7.94;-1.02,Negative
GDELT-SYNTHETIC-20230913-00044,2023-09-13,2023,9,September,Q3,2023-09,The Guardian,https://www.theguardian.com/news/2023/09/13/health-disinformation-campaign-traced-to-foreign-actors,India,20.59,78.96,FAKE_NEWS; ELECTION; GOV_GOVERNMENT_GENERAL,3,3,1,-1.6,1.23,2.48,3.71,6.54,2.58,PROTEST;38;1;India;20.59;78.96,Negative
GDELT-SYNTHETIC-20230914-00203,2023-09-14,2023,9,September,Q3,2023-09,The Guardian,https://www.theguardian.com/news/2023/09/14/government-warns-of-election-related-fake-news,Germany,51.16,10.45,INFORMATION_OPERATIONS; CRISISLEX_CRISISLEXREC; SOC_POINTSOFINTEREST; CONSPIRACY; PROPAGANDA,5,5,1,-0.21,2.2,2.25,4.45,5.93,4.24,KILL;9;1;Germany;51.16;10.45,Neutral
GDELT-SYNTHETIC-20230914-00296,2023-09-14,2023,9,September,Q3,2023-09,Reuters,https://www.reuters.com/news/2023/09/14/health-disinformation-campaign-traced-to-foreign-actors,Kenya,-0.02,37.9,WB_MEDIA; TAX_FNCACT_JOURNALIST; WB_HEALTH; INFORMATION_OPERATIONS,4,4,1,-1.88,1.88,3.09,4.97,5.34,2.06,PROTEST;36;1;Kenya;-0.02;37.9,Negative
GDELT-SYNTHETIC-20230915-00118,2023-09-15,2023,9,September,Q3,2023-09,France 24,https://www.france24.com/news/2023/09/15/report-finds-surge-in-political-conspiracy-theories,Ukraine,48.37,31.16,FAKE_NEWS; TAX_FNCACT_POLITICIAN,2,2,1,-2.88,1.54,3.46,5.0,10.49,1.64,CRISISLEX_C07;3;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20230916-00312,2023-09-16,2023,9,September,Q3,2023-09,Reuters,https://www.reuters.com/news/2023/09/16/economic-disinformation-campaign-traced-to-foreign-actors,Ghana,7.94,-1.02,PROPAGANDA; GOV_GOVERNMENT_GENERAL; VACCINE_MISINFORMATION; CRISISLEX_T10_URGENCY; ELECTION,5,5,1,-2.58,2.91,3.18,6.09,12.48,2.23,PROTEST;39;1;Ghana;7.94;-1.02,Negative
GDELT-SYNTHETIC-20230917-00436,2023-09-17,2023,9,September,Q3,2023-09,Associated Press,https://www.apnews.com/news/2023/09/17/fact-check-claims-about-vaccine-go-viral-on-social-media,Russia,61.52,105.31,ECON_BANKRUPTCY; CYBER_ATTACK; ELECTION_FRAUD; TAX_FNCACT_POLITICIAN,4,4,1,1.72,0.39,2.81,3.2,14.07,2.51,CRISISLEX_C07;4;1;Russia;61.52;105.31,Positive
GDELT-SYNTHETIC-20230922-00111,2023-09-22,2023,9,September,Q3,2023-09,Al Jazeera,https://www.aljazeera.com/news/2023/09/22/report-finds-surge-in-election-conspiracy-theories,France,46.22,2.21,WB_HEALTH; DISINFORMATION; FAKE_NEWS; ELECTION_FRAUD; TAX_FNCACT_JOURNALIST,5,5,1,-3.28,1.84,4.86,6.7,8.76,2.84,KILL;17;1;France;46.22;2.21,Negative
GDELT-SYNTHETIC-20230925-00453,2023-09-25,2023,9,September,Q3,2023-09,Deutsche Welle,https://www.dw.com/news/2023/09/25/misleading-election-stories-spread-across-platforms,France,46.22,2.21,ELECTION; FAKE_NEWS; TAX_FNCACT_POLITICIAN; DISINFORMATION,4,4,1,-2.41,2.4,4.03,6.43,4.79,3.18,CRISISLEX_C07;29;1;France;46.22;2.21,Negative
GDELT-SYNTHETIC-20230925-00263,2023-09-25,2023,9,September,Q3,2023-09,Reuters,https://www.reuters.com/news/2023/09/25/economic-disinformation-campaign-traced-to-foreign-actors,China,35.86,104.19,TAX_FNCACT_POLITICIAN; CYBER_ATTACK,2,2,1,-3.56,2.82,5.26,8.08,9.67,2.51,KILL;46;1;China;35.86;104.19,Negative
GDELT-SYNTHETIC-20230925-00091,2023-09-25,2023,9,September,Q3,2023-09,Reuters,https://www.reuters.com/news/2023/09/25/government-warns-of-covid-related-fake-news,Nigeria,9.08,8.67,GOV_GOVERNMENT_GENERAL; MEDIA_MANIPULATION; CYBER_ATTACK; SOC_POINTSOFINTEREST,4,4,1,-3.66,2.96,4.17,7.13,9.51,1.97,WOUND;8;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20231002-00278,2023-10-02,2023,10,October,Q4,2023-10,France 24,https://www.france24.com/news/2023/10/02/report-finds-surge-in-economic-conspiracy-theories,China,35.86,104.19,ELECTION_FRAUD; CLIMATE_DENIAL; DISINFORMATION; WB_HEALTH; ECON_BANKRUPTCY,5,5,1,-2.75,3.3,4.53,7.83,8.1,1.75,PROTEST;34;1;China;35.86;104.19,Negative
GDELT-SYNTHETIC-20231004-00432,2023-10-04,2023,10,October,Q4,2023-10,France 24,https://www.france24.com/news/2023/10/04/experts-debunk-false-security-narratives-online,Germany,51.16,10.45,INFORMATION_OPERATIONS; FAKE_NEWS; CRISISLEX_T10_URGENCY,3,3,1,-5.04,1.62,5.88,7.5,11.84,3.06,ARREST;43;1;Germany;51.16;10.45,Negative
GDELT-SYNTHETIC-20231006-00097,2023-10-06,2023,10,October,Q4,2023-10,Associated Press,https://www.apnews.com/news/2023/10/06/misleading-political-stories-spread-across-platforms,Ukraine,48.37,31.16,SOC_POINTSOFINTEREST; CYBER_ATTACK; DISINFORMATION; VACCINE_MISINFORMATION; WB_HEALTH; CRISISLEX_T10_URGENCY,6,6,1,-3.82,1.04,4.02,5.06,8.61,1.74,KILL;30;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20231006-00462,2023-10-06,2023,10,October,Q4,2023-10,BBC News,https://www.bbc.com/news/2023/10/06/government-warns-of-covid-related-fake-news,India,20.59,78.96,VACCINE_MISINFORMATION; DISINFORMATION; WB_MEDIA; CLIMATE_DENIAL,4,4,1,4.27,2.61,5.18,7.79,9.6,3.39,ARREST;1;1;India;20.59;78.96,Positive
GDELT-SYNTHETIC-20231008-00223,2023-10-08,2023,10,October,Q4,2023-10,Deutsche Welle,https://www.dw.com/news/2023/10/08/report-finds-surge-in-political-conspiracy-theories,Ethiopia,9.14,40.48,DISINFORMATION; TAX_FNCACT_JOURNALIST; SOC_POINTSOFINTEREST,3,3,1,-3.98,2.22,5.42,7.64,9.49,2.65,KILL;12;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20231008-00220,2023-10-08,2023,10,October,Q4,2023-10,France 24,https://www.france24.com/news/2023/10/08/fact-check-claims-about-security-go-viral-on-social-media,Nigeria,9.08,8.67,SOC_POINTSOFINTEREST; WB_HEALTH; TAX_FNCACT_POLITICIAN; CONSPIRACY; PROPAGANDA; FAKE_NEWS,6,6,1,-3.7,2.08,3.7,5.78,10.75,2.85,ARREST;37;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20231010-00422,2023-10-10,2023,10,October,Q4,2023-10,France 24,https://www.france24.com/news/2023/10/10/report-finds-surge-in-economic-conspiracy-theories,Nigeria,9.08,8.67,SOC_POINTSOFINTEREST; WB_MEDIA; TAX_FNCACT_POLITICIAN; DISINFORMATION; FAKE_NEWS,5,5,1,0.61,1.1,1.93,3.03,7.01,3.1,PROTEST;41;1;Nigeria;9.08;8.67,Neutral
GDELT-SYNTHETIC-20231011-00085,2023-10-11,2023,10,October,Q4,2023-10,The Guardian,https://www.theguardian.com/news/2023/10/11/report-finds-surge-in-climate-conspiracy-theories,Ethiopia,9.14,40.48,VACCINE_MISINFORMATION; PROPAGANDA; MEDIA_MANIPULATION; SOC_POINTSOFINTEREST; TAX_FNCACT_JOURNALIST,5,5,1,1.65,3.76,2.53,6.29,10.91,3.15,WOUND;15;1;Ethiopia;9.14;40.48,Positive
GDELT-SYNTHETIC-20231012-00488,2023-10-12,2023,10,October,Q4,2023-10,BBC News,https://www.bbc.com/news/2023/10/12/vaccine-disinformation-campaign-traced-to-foreign-actors,Pakistan,30.37,69.34,PROPAGANDA; GOV_GOVERNMENT_GENERAL; ELECTION_FRAUD; TAX_FNCACT_POLITICIAN,4,4,1,-4.42,1.87,5.83,7.7,6.69,0.89,PROTEST;16;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20231012-00171,2023-10-12,2023,10,October,Q4,2023-10,Al Jazeera,https://www.aljazeera.com/news/2023/10/12/misleading-health-stories-spread-across-platforms,Ukraine,48.37,31.16,CRISISLEX_CRISISLEXREC; DISINFORMATION; VACCINE_MISINFORMATION,3,3,1,-5.06,1.44,5.74,7.18,11.57,3.92,CRISISLEX_C07;19;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20231013-00189,2023-10-13,2023,10,October,Q4,2023-10,The Guardian,https://www.theguardian.com/news/2023/10/13/fact-check-claims-about-political-go-viral-on-social-media,Russia,61.52,105.31,CRISISLEX_T10_URGENCY; CYBER_ATTACK; PROPAGANDA; ELECTION_FRAUD,4,4,1,-6.7,2.87,8.03,10.9,7.7,4.35,WOUND;9;1;Russia;61.52;105.31,Negative
GDELT-SYNTHETIC-20231015-00412,2023-10-15,2023,10,October,Q4,2023-10,BBC News,https://www.bbc.com/news/2023/10/15/report-finds-surge-in-climate-conspiracy-theories,Germany,51.16,10.45,DISINFORMATION; PROPAGANDA; CONSPIRACY; ELECTION; CRISISLEX_T10_URGENCY; WB_HEALTH,6,6,1,-5.55,1.52,6.99,8.51,8.79,2.69,WOUND;31;1;Germany;51.16;10.45,Negative
GDELT-SYNTHETIC-20231017-00001,2023-10-17,2023,10,October,Q4,2023-10,Reuters,https://www.reuters.com/news/2023/10/17/covid-disinformation-campaign-traced-to-foreign-actors,USA,37.09,-95.71,CLIMATE_DENIAL; ELECTION_FRAUD; TAX_FNCACT_JOURNALIST; WB_HEALTH; INFORMATION_OPERATIONS,5,5,1,-2.26,1.86,3.58,5.44,12.57,2.27,ARREST;33;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20231017-00332,2023-10-17,2023,10,October,Q4,2023-10,The Guardian,https://www.theguardian.com/news/2023/10/17/experts-debunk-false-economic-narratives-online,China,35.86,104.19,VACCINE_MISINFORMATION; SOC_POINTSOFINTEREST; INFORMATION_OPERATIONS; WB_HEALTH,4,4,1,-4.24,2.17,5.9,8.07,4.98,3.64,KILL;1;1;China;35.86;104.19,Negative
GDELT-SYNTHETIC-20231019-00126,2023-10-19,2023,10,October,Q4,2023-10,Deutsche Welle,https://www.dw.com/news/2023/10/19/security-disinformation-campaign-traced-to-foreign-actors,Turkey,38.96,35.24,INFORMATION_OPERATIONS; MEDIA_MANIPULATION; ELECTION; GOV_GOVERNMENT_GENERAL; SOC_POINTSOFINTEREST,5,5,1,-4.78,1.01,5.72,6.73,8.17,3.59,WOUND;20;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20231019-00346,2023-10-19,2023,10,October,Q4,2023-10,Al Jazeera,https://www.aljazeera.com/news/2023/10/19/security-disinformation-campaign-traced-to-foreign-actors,India,20.59,78.96,ELECTION; CRISISLEX_T10_URGENCY; TAX_FNCACT_JOURNALIST; FAKE_NEWS,4,4,1,-0.79,1.46,2.19,3.65,9.1,4.34,PROTEST;3;1;India;20.59;78.96,Neutral
GDELT-SYNTHETIC-20231021-00424,2023-10-21,2023,10,October,Q4,2023-10,Al Jazeera,https://www.aljazeera.com/news/2023/10/21/experts-debunk-false-security-narratives-online,Indonesia,-0.78,113.92,CLIMATE_DENIAL; DISINFORMATION; ECON_BANKRUPTCY; ELECTION; CONSPIRACY,5,5,1,-4.78,1.77,5.28,7.05,0.31,2.31,CRISISLEX_C07;15;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20231022-00396,2023-10-22,2023,10,October,Q4,2023-10,France 24,https://www.france24.com/news/2023/10/22/experts-debunk-false-health-narratives-online,Ukraine,48.37,31.16,INFORMATION_OPERATIONS; GOV_GOVERNMENT_GENERAL; ELECTION_FRAUD,3,3,1,-4.47,3.12,5.94,9.06,5.68,2.91,KILL;21;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20231023-00096,2023-10-23,2023,10,October,Q4,2023-10,Deutsche Welle,https://www.dw.com/news/2023/10/23/experts-debunk-false-vaccine-narratives-online,Brazil,-14.23,-51.92,WB_MEDIA; ELECTION_FRAUD,2,2,1,-4.12,2.58,5.28,7.86,17.24,3.62,PROTEST;12;1;Brazil;-14.23;-51.92,Negative
GDELT-SYNTHETIC-20231023-00293,2023-10-23,2023,10,October,Q4,2023-10,The Guardian,https://www.theguardian.com/news/2023/10/23/social-media-flags-covid-posts-as-misinformation,Nigeria,9.08,8.67,PROPAGANDA; TAX_FNCACT_POLITICIAN; FAKE_NEWS; SOC_POINTSOFINTEREST; WB_HEALTH,5,5,1,-3.85,0.78,4.75,5.53,5.45,1.92,CRISISLEX_C07;5;1;Nigeria;9.08;8.67,Negative
